대지위치,착공예정일,실착공일,사용승인일,위도,경도
경기도 광명시 하안동 302-6,20070802.0,20070727.0,20071116.0,37.4601002,126.8760728
경기도 광명시 하안동 556-3,20070622.0,20070622.0,20071220.0,37.4590439,126.8671651
경기도 광명시 하안동 764-1,20070511.0,20070511.0,20070919.0,37.4590598,126.8698947
경기도 광명시 가학동 10-4,20080119.0,20080119.0,20080627.0,37.423688,126.8652702
경기도 광명시 가학동 200-3,20081215.0,20081215.0,20100616.0,37.4180405,126.8624952
경기도 광명시 가학동 204-2,20080523.0,20080523.0,20080715.0,37.4174905,126.86243
경기도 광명시 가학동 204-17,20080523.0,20080523.0,20080715.0,37.4174646,126.8622918
경기도 광명시 가학동 204-18,20080523.0,20080523.0,20080715.0,37.4173802,126.8621571
경기도 광명시 가학동 208-6,20080617.0,20080617.0,20081113.0,37.4165199,126.8611417
경기도 광명시 가학동 222-2,20080929.0,20080926.0,20090701.0,37.416131,126.8602274
경기도 광명시 가학동 299-1,20080926.0,20080926.0,20151012.0,37.4195344,126.8566945
경기도 광명시 가학동 300-7,20080903.0,20080903.0,20090717.0,37.4189914,126.8565523
경기도 광명시 가학동 314-3,20080924.0,20080924.0,20100610.0,37.4200849,126.8568404
경기도 광명시 가학동 335,20080302.0,20080228.0,20081015.0,37.4215261,126.8569673
경기도 광명시 가학동 438-1,20080620.0,20080620.0,20090105.0,37.4194001,126.8491772
경기도 광명시 가학동 438-1,20080620.0,20080620.0,20090105.0,37.4194001,126.8491772
경기도 광명시 가학동 438-18,20080425.0,20080425.0,20080729.0,37.4191195,126.8493018
경기도 광명시 가학동 438-18,20080425.0,20080425.0,20080729.0,37.4191195,126.8493018
경기도 광명시 가학동 519-10,20080703.0,20080703.0,20090130.0,37.4163895,126.8518095
경기도 광명시 가학동 519-10,20080703.0,20080703.0,20090130.0,37.4163895,126.8518095
경기도 광명시 가학동 534,20080625.0,20080625.0,20080804.0,37.4171376,126.8533543
경기도 광명시 가학동 538-2,20080926.0,20080926.0,20090202.0,37.4161872,126.8518203
경기도 광명시 가학동 538-7,20080926.0,20080926.0,20090202.0,37.41617610000001,126.8521944
경기도 광명시 가학동 545-10,20080730.0,20080730.0,20081007.0,37.4161018,126.8511811
경기도 광명시 가학동 545-14,20080722.0,20080722.0,20081017.0,37.4159479,126.8512808
경기도 광명시 가학동 552-1,20080613.0,20080613.0,20080826.0,37.4160383,126.8508132
경기도 광명시 가학동 552-8,20080613.0,20080613.0,20080826.0,37.41605759999999,126.8509739
경기도 광명시 가학동 553-9,20080604.0,20080604.0,20080905.0,37.4163113,126.8507288
경기도 광명시 가학동 553-16,20080604.0,20080604.0,20080827.0,37.4163156,126.851049
경기도 광명시 가학동 782-2,20080923.0,20080923.0,20100510.0,37.4125848,126.8603568
경기도 광명시 가학동 786-4,20080227.0,20080816.0,20080522.0,37.4125504,126.8607954
경기도 광명시 가학동 792-2,20080923.0,20080923.0,20090704.0,37.4121993,126.8612273
경기도 광명시 가학동 908-11,20080822.0,20080822.0,20081216.0,37.4080229,126.8534735
경기도 광명시 가학동 909-4,20080402.0,20080402.0,20090313.0,37.4078091,126.8537225
경기도 광명시 광명동 172-2,20080807.0,20080807.0,20090603.0,37.4792667,126.8482234
경기도 광명시 광명동 172-78,20080816.0,20080812.0,20090713.0,37.4785228,126.8478694
경기도 광명시 광명동 172-84,20080807.0,20080807.0,20090603.0,37.4791079,126.8482029
경기도 광명시 광명동 172-85,20080807.0,20080807.0,20091014.0,37.4789652,126.8481107
경기도 광명시 광명동 172-86,20081107.0,20081107.0,20091014.0,37.4789583,126.8482713
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20130102.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 354-24,20081205.0,20081205.0,20150901.0,37.4717061,126.8526377
경기도 광명시 광명동 569,20080926.0,20080926.0,20100519.0,37.4617397,126.8507053
경기도 광명시 광명동 581-8,20080811.0,20080811.0,20081209.0,37.4621695,126.8533308
경기도 광명시 광명동 752-4,20080906.0,,,37.4689389,126.8485567
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 광명동 784,20080704.0,20080704.0,20100906.0,37.4745835,126.8466789
경기도 광명시 노온사동 12-5,20080303.0,20080303.0,20080617.0,37.454056,126.8529967
경기도 광명시 노온사동 142-4,20080520.0,20080520.0,20080807.0,37.4523967,126.8444908
경기도 광명시 노온사동 149-4,20080310.0,20080310.0,20080923.0,37.4518601,126.8471107
경기도 광명시 노온사동 155-5,20080724.0,20080724.0,20081010.0,37.4522812,126.8492371
경기도 광명시 노온사동 157-8,20080603.0,20080228.0,20100430.0,37.4522655,126.8496432
경기도 광명시 노온사동 157-9,20080526.0,20080526.0,20080718.0,37.4521457,126.8495307
경기도 광명시 노온사동 157-19,20081202.0,20081203.0,20100430.0,37.452296,126.8504945
경기도 광명시 노온사동 214,20080428.0,20080425.0,20080916.0,37.4488641,126.847074
경기도 광명시 노온사동 215-2,20080811.0,20080811.0,20081114.0,37.4500234,126.8460566
경기도 광명시 노온사동 220-10,20080513.0,20080513.0,20080911.0,37.4482033,126.8483565
경기도 광명시 노온사동 354-4,20080513.0,20080513.0,20130409.0,37.4441051,126.8459794
경기도 광명시 노온사동 354-6,20080513.0,20080513.0,20130409.0,37.44431,126.8460446
경기도 광명시 노온사동 363-3,20080403.0,20080403.0,20080709.0,37.4438288,126.8460329
경기도 광명시 노온사동 363-11,20080428.0,20080428.0,20080717.0,37.443748,126.8454887
경기도 광명시 노온사동 363-27,20080424.0,20080424.0,20080717.0,37.4438069,126.8458308
경기도 광명시 노온사동 407,20080901.0,20080901.0,20081226.0,37.4426063,126.8474277
경기도 광명시 노온사동 421-2,20080702.0,20080702.0,20080919.0,37.4423843,126.8483624
경기도 광명시 노온사동 542-3,20080826.0,20080826.0,20081110.0,37.4415295,126.8392983
경기도 광명시 노온사동 572-63,20080923.0,20080923.0,20090724.0,37.4373505,126.8435073
경기도 광명시 노온사동 572-83,20080624.0,20080624.0,20081105.0,37.4385103,126.8450853
경기도 광명시 노온사동 572-91,20081023.0,20081023.0,20090326.0,37.4383779,126.8447195
경기도 광명시 노온사동 574-13,20080507.0,20080507.0,20080807.0,37.4363731,126.84452
경기도 광명시 노온사동 575-3,20080513.0,20080513.0,20080925.0,37.4363049,126.8449946
경기도 광명시 노온사동 575-4,20080826.0,20080826.0,20081023.0,37.4361656,126.8450262
경기도 광명시 노온사동 635-2,20080310.0,20080310.0,20080724.0,37.4326492,126.8473708
경기도 광명시 노온사동 726,20080424.0,20080424.0,20080929.0,37.4296232,126.8461499
경기도 광명시 노온사동 726-8,20080424.0,20080424.0,20080929.0,37.4298398,126.8462449
경기도 광명시 노온사동 774,20080314.0,20080310.0,20080522.0,37.43090730000001,126.8514048
경기도 광명시 노온사동 778-15,20080807.0,20080807.0,20081007.0,37.4314769,126.8518931
경기도 광명시 노온사동 787,20080926.0,20080926.0,20090921.0,37.4316509,126.852287
경기도 광명시 노온사동 802,20080904.0,20080904.0,20100526.0,37.4317788,126.8534263
경기도 광명시 노온사동 802-3,20080904.0,20080904.0,20100526.0,37.43168790000001,126.8532619
경기도 광명시 소하동 303-14,20081218.0,20090624.0,20100517.0,37.4431887,126.8794746
경기도 광명시 소하동 303-14,20081218.0,20090624.0,20100517.0,37.4431887,126.8794746
경기도 광명시 소하동 924-11,20080619.0,20080619.0,20081029.0,37.4374896,126.8785965
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 소하동 1345,20081103.0,20081103.0,20101027.0,37.4446686,126.8948773
경기도 광명시 옥길동 44-9,20080130.0,20080130.0,20080805.0,37.4700056,126.840474
경기도 광명시 옥길동 52-6,20080310.0,20060416.0,20080722.0,37.4708356,126.8399238
경기도 광명시 옥길동 139-3,20080124.0,20070124.0,20080908.0,37.4711962,126.8389324
경기도 광명시 일직동 29,20081231.0,20081231.0,20090515.0,37.4212396,126.886224
경기도 광명시 일직동 30-1,20081231.0,20081231.0,20090506.0,37.4212396,126.886224
경기도 광명시 일직동 30-1,20081231.0,20081231.0,20090506.0,37.4212396,126.886224
경기도 광명시 일직동 30-2,20081231.0,20081231.0,20090506.0,37.4212396,126.886224
경기도 광명시 일직동 364-2,20080410.0,20080410.0,20080627.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 일직동 광명역세권지구 열1,20080214.0,20080214.0,20121009.0,37.4213009,126.8853993
경기도 광명시 철산동 83-2,20080528.0,20080528.0,20080917.0,37.4871394,126.8690501
경기도 광명시 철산동 119-1,20080317.0,20080317.0,20100630.0,37.4875438,126.8733444
경기도 광명시 철산동 119-1,20080317.0,20080317.0,20100630.0,37.4875438,126.8733444
경기도 광명시 철산동 119-1,20080317.0,20080317.0,20100630.0,37.4875438,126.8733444
경기도 광명시 철산동 119-1,20080317.0,20080317.0,20100630.0,37.4875438,126.8733444
경기도 광명시 철산동 133-1,20081013.0,20081013.0,20090810.0,37.4852103,126.864578
경기도 광명시 철산동 133-2,20081013.0,20081013.0,20091109.0,37.4851968,126.8644272
경기도 광명시 하안동 327-3,20080922.0,,,37.4590598,126.8698947
경기도 광명시 하안동 387-3,20080528.0,20080528.0,20081010.0,37.4490686,126.8627402
경기도 광명시 하안동 435,20080220.0,20080220.0,20080617.0,37.452802,126.8592687
경기도 광명시 가학동 382,20091109.0,20091109.0,20100514.0,37.4223114,126.8471903
